init_node	term_node	demand
37	4	4.095
37	5	3.972
37	6	4.368
37	7	8.436
37	8	6.357
37	9	6.408
37	10	1.887
37	11	0.555
37	12	2.007
37	13	0.768
37	14	0.546
37	15	2.763
37	16	1.869
37	17	1.656
37	18	1.362
37	19	1.224
37	20	1.32
37	21	0.504
37	22	0.267
37	23	0.186
37	24	1.212
37	25	0.876
37	26	1.782
37	27	0.576
37	28	1.953
37	29	0.498
37	30	0.42
37	31	0.594
37	32	0.138
37	33	0.021
37	34	0.366
37	35	0.75
37	36	0.105
37	38	2.013
37	39	3.858
37	40	4.695
37	41	2.709
37	42	4.353
37	43	1.875
37	44	2.886
37	45	0.45
37	46	2.073
37	47	2.22
37	48	1.908
37	49	1.347
37	50	3.645
37	51	2.484
37	52	1.701
37	53	0.309
37	54	0.216
37	55	0.384
37	56	0.462
37	57	0.168
37	58	0.24
37	59	0.429
37	60	0.471
37	61	0.93
37	62	1.329
37	63	0.819
37	64	0.693
37	65	0.993
37	66	0.684
37	67	2.52
37	68	1.134
37	69	0.849
37	70	0.642
37	71	0.039
37	72	0.03
37	73	0.447
37	74	0.054
37	75	2.187
37	76	1.29
37	77	0.021
37	78	4.572
37	79	5.739
37	80	2.079
37	81	1.062
37	82	3.885
37	83	0.336
37	84	0.354
37	85	0.717
37	86	0.669
37	87	0.138
37	88	0.399
37	89	0.519
37	90	0.12
37	91	0.774
37	92	1.725
37	93	0.159
37	94	0.441
37	95	0.018
37	96	1.731
37	97	0.072
37	98	0.021
38	1	10.305
38	2	1.113
38	3	1.401
38	4	4.098
38	5	3.153
38	6	3.144
38	7	3.732
38	8	5.85
38	9	2.646
38	10	1.707
38	11	0.351
38	12	1.632
38	13	0.99
38	14	0.414
38	15	2.838
38	16	2.604
38	17	2.28
38	18	2.847
38	19	1.977
38	20	2.073
38	21	0.546
38	22	0.606
38	23	0.078
38	24	1.668
38	25	0.954
38	26	2.562
38	27	0.9
38	28	1.788
38	29	0.417
38	30	0.651
38	31	0.471
38	32	0.105
38	33	0.024
38	34	0.108
38	35	0.741
38	36	0.018
38	37	2.046
38	39	1.521
38	40	3.921
38	41	2.586
38	42	5.457
38	43	1.971
38	44	2.706
38	45	0.216
38	46	0.798
38	47	1.776
38	48	1.065
38	49	1.149
38	50	2.466
38	51	1.62
38	52	3.036
38	53	0.468
38	54	0.294
38	55	0.579
38	56	0.873
38	57	0.174
38	58	0.387
38	59	0.531
38	60	0.525
38	61	1.458
38	62	1.632
38	63	0.78
38	64	1.152
38	65	1.044
38	66	1.173
38	67	2.142
38	68	1.641
38	69	0.651
38	70	0.864
38	71	0.039
38	72	0.033
38	73	0.249
38	74	0.03
38	75	1.758
38	76	1.566
38	77	0.027
38	78	2.745
38	79	3.93
38	80	2.325
38	81	0.465
38	82	3.507
38	83	0.615
38	84	0.606
38	85	0.864
38	86	0.759
38	87	0.051
38	88	0.561
38	89	0.393
38	90	0.048
38	91	0.636
38	92	1.563
38	93	0.066
38	94	0.693
38	95	0.024
38	96	0.858
38	97	0.165
38	98	0.006
39	1	21.009
39	2	2.241
39	3	3.366
39	4	7.95
39	5	8.337
39	6	5.982
39	7	7.239
39	8	11.019
39	9	4.764
39	10	3.621
39	11	0.678
39	12	3.783
39	13	2.076
39	14	0.813
39	15	5.613
39	16	5.025
39	17	4.326
39	18	4.668
39	19	3.372
39	20	3.531
39	21	1.059
39	22	0.735
39	23	0.111
39	24	3.168
39	25	1.905
39	26	4.65
39	27	1.635
39	28	3.636
39	29	0.834
39	30	1.041
39	31	0.735
39	32	0.153
39	33	0.051
39	34	0.189
39	35	1.533
39	36	0.036
39	37	3.936
39	38	1.53
39	40	9.207
39	41	5.376
39	42	10.731
39	43	4.017
39	44	5.826
39	45	0.276
39	46	1.5
39	47	4.092
39	48	2.286
39	49	2.685
39	50	4.416
39	51	3.177
39	52	5.109
39	53	0.75
39	54	0.507
39	55	1.002
39	56	1.296
39	57	0.303
39	58	0.603
39	59	1.062
39	60	0.978
39	61	2.601
39	62	3.168
39	63	1.668
39	64	1.848
39	65	1.992
39	66	1.902
39	67	4.638
39	68	2.781
39	69	1.389
39	70	1.251
39	71	0.081
39	72	0.078
39	73	0.357
39	74	0.06
39	75	3.543
39	76	3.225
39	77	0.06
39	78	5.592
39	79	10.599
39	80	5.451
39	81	0.81
39	82	7.458
39	83	0.936
39	84	0.942
39	85	1.56
39	86	1.551
39	87	0.069
39	88	0.897
39	89	0.804
39	90	0.06
39	91	1.173
39	92	2.814
39	93	0.108
39	94	1.254
39	95	0.048
39	96	2.253
39	97	0.105
39	98	0.003
40	1	10.599
40	2	2.52
40	3	2.013
40	4	4.455
40	5	3.318
40	6	6.984
40	7	14.271
40	8	9.828
40	9	12.375
40	10	2.412
40	11	0.939
40	12	1.872
40	13	1.014
40	14	0.915
40	15	3.954
40	16	2.859
40	17	2.745
40	18	2.796
40	19	2.535
40	20	2.679
40	21	1.011
40	22	0.888
40	23	0.792
40	24	1.482
40	25	1.275
40	26	2.886
40	27	0.78
40	28	2.967
40	29	0.711
40	30	1.038
40	31	0.915
40	32	0.414
40	33	0.12
40	34	0.747
40	35	1.311
40	36	0.324
40	37	4.674
40	38	3.741
40	39	9.03
40	41	2.37
40	42	4.353
40	43	1.629
40	44	2.748
40	45	1.287
40	46	2.916
40	47	3.024
40	48	2.394
40	49	1.2
40	50	6.882
40	51	4.293
40	52	3.3
40	53	0.726
40	54	0.441
40	55	0.912
40	56	1.308
40	57	0.366
40	58	0.543
40	59	0.582
40	60	0.786
40	61	1.509
40	62	2.07
40	63	1.074
40	64	1.305
40	65	1.635
40	66	1.212
40	67	2.715
40	68	2.01
40	69	0.993
40	70	1.599
40	71	0.444
40	72	0.135
40	73	1.116
40	74	0.321
40	75	2.166
40	76	2.004
40	77	0.123
40	78	6.786
40	79	5.226
40	80	2.778
40	81	2.034
40	82	4.935
40	83	0.804
40	84	0.81
40	85	1.803
40	86	0.897
40	87	0.405
40	88	0.891
40	89	0.765
40	90	0.54
40	91	0.948
40	92	2.022
40	93	0.306
40	94	0.747
40	95	0.24
40	96	2.016
40	97	0.363
40	98	0.159
41	1	4.947
41	2	1.677
41	3	1.305
41	4	2.511
41	5	2.157
41	6	3.804
41	7	8.607
41	8	4.797
41	9	7.425
41	10	1.119
41	11	0.483
41	12	1.29
41	13	0.408
41	14	0.471
41	15	2.304
41	16	1.548
41	17	1.545
41	18	1.539
41	19	1.455
41	20	1.545
41	21	0.606
41	22	0.735
41	23	0.639
41	24	0.627
41	25	0.528
41	26	1.269
41	27	0.486
41	28	1.713
41	29	0.582
41	30	0.573
41	31	0.669
41	32	0.291
41	33	0.222
41	34	0.564
41	35	0.819
41	36	0.342
41	37	2.568
41	38	2.538
41	39	5.205
41	40	2.364
41	42	2.358
41	43	0.885
41	44	1.317
41	45	0.66
41	46	1.488
41	47	1.671
41	48	1.434
41	49	0.78
41	50	4.365
41	51	2.709
41	52	1.938
41	53	0.45
41	54	0.264
41	55	0.564
41	56	0.933
41	57	0.246
41	58	0.402
41	59	0.306
41	60	0.366
41	61	0.861
41	62	1.185
41	63	0.558
41	64	0.885
41	65	0.942
41	66	0.777
41	67	1.977
41	68	0.987
41	69	0.744
41	70	0.948
41	71	0.462
41	72	0.237
41	73	0.789
41	74	0.306
41	75	1.374
41	76	1.164
41	77	0.192
41	78	3.471
41	79	3.537
41	80	1.383
41	81	1.305
41	82	2.796
41	83	0.495
41	84	0.564
41	85	1.119
41	86	0.42
41	87	0.267
41	88	0.477
41	89	0.654
41	90	0.546
41	91	0.663
41	92	1.41
41	93	0.231
41	94	0.417
41	95	0.234
41	96	1.527
41	97	0.288
41	98	0.135
42	1	7.935
42	2	3.651
42	3	2.817
42	4	5.715
42	5	4.017
42	6	6.837
42	7	14.748
42	8	10.11
42	9	13.581
42	10	1.803
42	11	0.9
42	12	1.368
42	13	0.582
42	14	0.771
42	15	3.309
42	16	2.409
42	17	2.313
42	18	2.586
42	19	2.307
42	20	2.265
42	21	0.858
42	22	0.75
42	23	0.996
42	24	1.296
42	25	0.981
42	26	2.118
42	27	0.525
42	28	2.727
42	29	0.42
42	30	0.915
42	31	0.696
42	32	0.243
42	33	0.027
42	34	0.708
42	35	0.879
42	36	0.072
42	37	4.302
42	38	5.19
42	39	10.506
42	40	4.347
42	41	2.337
42	43	2.01
42	44	2.922
42	45	1.407
42	46	2.748
42	47	2.727
42	48	2.358
42	49	0.915
42	50	7.179
42	51	4.275
42	52	2.772
42	53	0.714
42	54	0.372
42	55	0.777
42	56	1.179
42	57	0.306
42	58	0.411
42	59	0.432
42	60	0.747
42	61	1.203
42	62	1.638
42	63	0.897
42	64	0.96
42	65	1.422
42	66	0.912
42	67	1.752
42	68	1.779
42	69	0.609
42	70	1.386
42	71	0.261
42	72	0.024
42	73	0.633
42	74	0.15
42	75	1.575
42	76	1.338
42	77	0.027
42	78	7.419
42	79	5.682
42	80	2.466
42	81	2.331
42	82	3.813
42	83	0.702
42	84	0.663
42	85	1.656
42	86	0.69
42	87	0.477
42	88	0.786
42	89	0.459
42	90	0.297
42	91	0.654
42	92	1.386
42	93	0.294
42	94	0.615
42	95	0.141
42	96	2.073
42	97	0.282
42	98	0.186
43	1	4.488
43	2	1.086
43	3	0.777
43	4	1.563
43	5	1.416
43	6	2.589
43	7	6.489
43	8	3.399
43	9	5.052
43	10	0.987
43	11	0.405
43	12	0.915
43	13	0.39
43	14	0.399
43	15	1.83
43	16	1.056
43	17	1.056
43	18	1.101
43	19	0.951
43	20	1.023
43	21	0.447
43	22	0.45
43	23	0.408
43	24	0.558
43	25	0.456
43	26	1.218
43	27	0.351
43	28	1.302
43	29	0.327
43	30	0.582
43	31	0.528
43	32	0.207
43	33	0.162
43	34	0.435
43	35	0.624
43	36	0.288
43	37	1.866
43	38	1.887
43	39	3.939
43	40	1.671
43	41	0.888
43	42	2.079
43	44	0.903
43	45	0.558
43	46	1.26
43	47	1.275
43	48	1.071
43	49	0.576
43	50	3.219
43	51	1.959
43	52	1.41
43	53	0.321
43	54	0.183
43	55	0.357
43	56	0.6
43	57	0.18
43	58	0.27
43	59	0.228
43	60	0.312
43	61	0.654
43	62	0.822
43	63	0.453
43	64	0.627
43	65	0.714
43	66	0.555
43	67	1.146
43	68	1.032
43	69	0.438
43	70	0.915
43	71	0.351
43	72	0.177
43	73	0.624
43	74	0.249
43	75	1.125
43	76	0.873
43	77	0.168
43	78	2.73
43	79	2.37
43	80	1.104
43	81	0.798
43	82	2.151
43	83	0.354
43	84	0.384
43	85	0.792
43	86	0.36
43	87	0.195
43	88	0.471
43	89	0.378
43	90	0.303
43	91	0.552
43	92	1.146
43	93	0.18
43	94	0.312
43	95	0.216
43	96	1.029
43	97	0.183
43	98	0.093
44	1	6.267
44	2	1.692
44	3	1.203
44	4	2.121
44	5	2.274
44	6	3.246
44	7	9.099
44	8	4.14
44	9	6.495
44	10	1.389
44	11	0.591
44	12	1.338
44	13	0.51
44	14	0.594
44	15	2.601
44	16	1.329
44	17	1.386
44	18	1.272
44	19	1.227
44	20	1.335
44	21	0.687
44	22	0.582
44	23	0.744
44	24	0.654
44	25	0.585
44	26	1.455
44	27	0.339
44	28	1.926
44	29	0.567
44	30	0.735
44	31	0.891
44	32	0.348
44	33	0.384
44	34	0.804
44	35	0.96
44	36	0.6
44	37	2.718
44	38	2.655
44	39	5.637
44	40	2.736
44	41	1.311
44	42	2.937
44	43	0.9
44	45	0.744
44	46	1.824
44	47	1.824
44	48	1.599
44	49	0.792
44	50	4.713
44	51	3.09
44	52	1.728
44	53	0.438
44	54	0.249
44	55	0.489
44	56	0.759
44	57	0.288
44	58	0.354
44	59	0.303
44	60	0.354
44	61	0.813
44	62	1.122
44	63	0.576
44	64	0.759
44	65	1.047
44	66	0.66
44	67	1.806
44	68	1.212
44	69	0.732
44	70	1.308
44	71	0.585
44	72	0.396
44	73	1.08
44	74	0.417
44	75	1.548
44	76	1.26
44	77	0.381
44	78	3.402
44	79	3.909
44	80	1.263
44	81	1.32
44	82	3.072
44	83	0.447
44	84	0.486
44	85	1.218
44	86	0.405
44	87	0.309
44	88	0.609
44	89	0.681
44	90	0.588
44	91	0.84
44	92	1.617
44	93	0.324
44	94	0.378
44	95	0.357
44	96	1.491
44	97	0.261
44	98	0.186
45	1	4.092
45	2	0.396
45	3	0.675
45	4	1.584
45	5	1.971
45	6	1.173
45	7	1.206
45	8	2.19
45	9	0.681
45	10	10.854
45	11	1.74
45	12	14.082
45	13	6.465
45	14	2.382
45	15	1.269
45	16	2.682
45	17	2.391
45	18	2.175
45	19	1.641
45	20	1.926
45	21	0.963
45	22	0.42
45	23	0.054
45	24	2.052
45	25	1.209
45	26	2.796
45	27	1.308
45	28	3.135
45	29	0.624
45	30	0.978
45	31	0.711
45	32	0.357
45	33	0.039
45	34	0.099
45	35	1.548
45	36	0.117
45	37	0.729
45	38	0.285
45	39	0.402
45	40	1.824
45	41	1.077
45	42	2.004
45	43	0.792
45	44	1.218
45	46	2.907
45	47	8.13
45	48	5.886
45	49	9.336
45	50	0.822
45	51	0.672
45	52	2.82
45	53	0.42
45	54	0.318
45	55	0.519
45	56	0.804
45	57	0.321
45	58	0.48
45	59	0.681
45	60	0.618
45	61	1.635
45	62	2.055
45	63	1.467
45	64	1.473
45	65	1.731
45	66	1.422
45	67	3.033
45	68	2.523
45	69	1.041
45	70	1.434
45	71	0.102
45	72	0.063
45	73	0.981
45	74	0.147
45	75	2.721
45	76	3.066
45	77	0.048
45	78	1.185
45	79	2.79
45	80	0.963
45	81	1.26
45	82	1.845
45	83	0.537
45	84	0.708
45	85	1.194
45	86	1.02
45	87	0.024
45	88	0.831
45	89	0.66
45	90	0.147
45	91	1.071
45	92	2.325
45	93	0.066
45	94	0.696
45	95	0.039
45	96	0.39
45	97	0.084
46	1	7.95
46	2	1.335
46	3	1.707
46	4	3.93
46	5	4.575
46	6	3.198
46	7	3.669
46	8	5.394
46	9	2.034
46	10	29.202
46	11	6.078
46	12	42.123
46	13	18.231
46	14	8.001
46	15	3.369
46	16	3.567
46	17	3.405
46	18	2.163
46	19	1.326
46	20	2.226
46	21	1.626
46	22	0.117
46	23	0.096
46	24	4.341
46	25	2.34
46	26	5.082
46	27	2.964
46	28	5.814
46	29	1.428
46	30	1.932
46	31	2.193
46	32	1.035
46	33	0.102
46	34	0.438
46	35	4.176
46	36	0.924
46	37	3.063
46	38	0.894
46	39	1.644
46	40	4.167
46	41	2.28
46	42	4.08
46	43	1.836
46	44	2.754
46	45	3.273
46	47	23.112
46	48	17.997
46	49	27.45
46	50	2.226
46	51	1.725
46	52	4.443
46	53	0.714
46	54	0.498
46	55	0.357
46	56	0.405
46	57	0.561
46	58	0.849
46	59	1.215
46	60	1.386
46	61	2.775
46	62	3.495
46	63	2.778
46	64	3.033
46	65	3.042
46	66	2.556
46	67	6.888
46	68	5.622
46	69	2.565
46	70	3.258
46	71	0.576
46	72	0.156
46	73	3.15
46	74	0.822
46	75	8.067
46	76	7.401
46	77	0.957
46	78	2.658
46	79	6.252
46	80	1.914
46	81	7.74
46	82	4.893
46	83	0.696
46	84	1.149
46	85	1.098
46	86	2.04
46	87	0.084
46	88	1.914
46	89	1.596
46	90	0.405
46	91	3.378
46	92	6.507
46	93	0.255
46	94	1.059
46	95	0.099
46	96	0.816
46	97	0.057
46	98	0.006
47	1	7.41
47	2	1.611
47	3	1.641
47	4	3.747
47	5	4.062
47	6	3.51
47	7	5.175
47	8	5.409
47	9	3.39
47	10	37.932
47	11	10.581
47	12	32.889
47	13	16.767
47	14	10.95
47	15	2.901
47	16	3.522
47	17	3.387
47	18	2.85
47	19	1.971
47	20	2.46
47	21	1.245
47	22	0.099
47	23	0.228
47	24	3.981
47	25	2.127
47	26	5.178
47	27	2.769
47	28	4.98
47	29	1.26
47	30	1.41
47	31	1.632
47	32	0.6
47	33	0.087
47	34	0.735
47	35	3.288
47	36	0.564
47	37	2.391
47	38	1.569
47	39	3.177
47	40	4.059
47	41	2.109
47	42	3.924
47	43	1.74
47	44	2.394
47	45	9.027
47	46	25.56
47	48	26.085
47	49	22.512
47	50	2.547
47	51	1.827
47	52	4.299
47	53	0.768
47	54	0.471
47	55	0.522
47	56	0.906
47	57	0.411
47	58	0.837
47	59	1.062
47	60	1.434
47	61	2.73
47	62	3.108
47	63	2.274
47	64	2.802
47	65	2.457
47	66	2.472
47	67	6.501
47	68	4.158
47	69	2.292
47	70	2.139
47	71	0.111
47	72	0.129
47	73	2.067
47	74	0.318
47	75	6.045
47	76	5.862
47	77	0.198
47	78	3.246
47	79	5.718
47	80	1.896
47	81	19.479
47	82	3.852
47	83	0.774
47	84	1.23
47	85	1.197
47	86	1.716
47	87	0.201
47	88	1.443
47	89	1.443
47	90	0.18
47	91	2.364
47	92	4.782
47	93	0.309
47	94	1.14
47	95	0.072
47	96	0.999
47	97	0.051
47	98	0.027
48	1	6.813
48	2	1.125
48	3	1.29
48	4	3.297
48	5	3.384
48	6	2.283
48	7	3.735
48	8	4.848
48	9	2.748
48	10	19.626
48	11	4.929
48	12	32.556
48	13	13.137
48	14	9.429
48	15	2.895
48	16	3.804
48	17	3.915
48	18	3.102
48	19	2.523
48	20	3.123
48	21	2.1
48	22	1.725
48	23	0.48
48	24	4.092
48	25	2.16
48	26	5.448
48	27	2.856
48	28	6.273
48	29	2.028
48	30	2.532
48	31	3.078
48	32	1.566
48	33	1.275
48	34	0.774
48	35	4.068
48	36	1.551
48	37	2.214
48	38	0.993
48	39	1.881
48	40	3.33
48	41	1.89
48	42	3.396
48	43	1.482
48	44	2.217
48	45	6.51
48	46	19.584
48	47	25.236
48	49	17.88
48	50	2.4
48	51	1.836
48	52	5.577
48	53	1.017
48	54	0.675
48	55	1.047
48	56	2.1
48	57	0.834
48	58	1.431
48	59	1.182
48	60	1.44
48	61	3.327
48	62	3.963
48	63	2.565
48	64	4.026
48	65	3.57
48	66	3.399
48	67	7.353
48	68	5.442
48	69	3.006
48	70	4.596
48	71	2.556
48	72	1.479
48	73	4.242
48	74	2.106
48	75	7.599
48	76	6.366
48	77	1.878
48	78	2.13
48	79	4.602
48	80	1.416
48	81	8.766
48	82	4.029
48	83	1.17
48	84	1.815
48	85	2.814
48	86	1.863
48	87	0.225
48	88	2.283
48	89	2.307
48	90	1.956
48	91	4.14
48	92	8.052
48	93	0.426
48	94	1.209
48	95	0.96
48	96	0.714
48	97	0.876
48	98	0.111
49	1	2.388
49	2	0.759
49	3	0.669
49	4	1.434
49	5	1.155
49	6	1.944
49	7	3.774
49	8	2.562
49	9	3.333
49	10	18.033
49	11	7.293
49	12	13.71
49	13	5.412
49	14	7.227
49	15	1.239
49	16	0.774
49	17	0.888
49	18	0.744
49	19	0.51
49	20	0.732
49	21	1.002
49	22	0.813
49	23	0.948
49	24	1.65
49	25	0.723
49	26	2.103
49	27	1.056
49	28	3.126
49	29	1.317
49	30	1.176
49	31	2.1
49	32	1.17
49	33	1.392
49	34	1.59
49	35	2.373
49	36	2.019
49	37	1.029
49	38	0.852
49	39	1.833
49	40	1.245
49	41	0.723
49	42	0.99
49	43	0.576
49	44	0.849
49	45	10.476
49	46	31.713
49	47	25.512
49	48	20.619
49	50	1.929
49	51	1.443
49	52	1.908
49	53	0.504
49	54	0.219
49	55	0.273
49	56	0.918
49	57	0.522
49	58	0.762
49	59	0.288
49	60	0.813
49	61	1.242
49	62	1.17
49	63	1.074
49	64	1.74
49	65	1.62
49	66	1.329
49	67	3.798
49	68	2.097
49	69	1.818
49	70	2.517
49	71	1.836
49	72	1.446
49	73	3.648
49	74	1.509
49	75	3.471
49	76	3.0
49	77	1.908
49	78	0.936
49	79	1.533
49	80	0.33
49	81	18.699
49	82	1.713
49	83	0.453
49	84	0.837
49	85	1.296
49	86	0.531
49	87	0.408
49	88	1.062
49	89	1.743
49	90	1.848
49	91	2.313
49	92	3.858
49	93	0.582
49	94	0.405
49	95	0.786
49	96	0.357
49	97	0.483
49	98	0.336
50	1	15.504
50	2	2.427
50	3	2.7
50	4	6.741
50	5	5.946
50	6	6.21
50	7	9.525
50	8	8.619
50	9	6.156
50	10	3.129
50	11	0.861
50	12	4.623
50	13	2.055
50	14	1.185
50	15	4.107
50	16	3.837
50	17	4.29
50	18	3.075
50	19	3.399
50	20	4.566
50	21	2.256
50	22	3.024
50	23	1.062
50	24	2.766
50	25	1.839
50	26	4.233
50	27	1.095
50	28	3.993
50	29	2.127
50	30	3.759
50	31	4.293
50	32	2.454
50	33	2.544
50	34	1.176
50	35	3.666
50	36	2.358
50	37	3.441
50	38	2.319
50	39	4.266
50	40	6.465
50	41	4.083
50	42	6.699
50	43	2.991
50	44	4.401
50	45	0.6
50	46	1.719
50	47	2.472
50	48	2.172
50	49	2.49
50	51	3.186
50	52	6.114
50	53	1.23
50	54	0.909
50	55	1.893
50	56	2.946
50	57	1.038
50	58	1.692
50	59	1.071
50	60	0.879
50	61	2.919
50	62	3.969
50	63	1.374
50	64	3.399
50	65	3.12
50	66	2.676
50	67	3.54
50	68	3.648
50	69	2.244
50	70	7.179
50	71	4.614
50	72	3.465
50	73	6.105
50	74	3.291
50	75	5.718
50	76	4.221
50	77	2.712
50	78	3.525
50	79	7.806
50	80	2.157
50	81	1.269
50	82	6.687
50	83	1.665
50	84	2.052
50	85	3.927
50	86	1.524
50	87	0.333
50	88	2.487
50	89	2.55
50	90	3.282
50	91	4.371
50	92	7.869
50	93	0.588
50	94	1.023
50	95	2.595
50	96	1.491
50	97	1.578
50	98	0.285
51	1	11.214
51	2	1.8
51	3	2.061
51	4	5.088
51	5	4.317
51	6	5.073
51	7	8.313
51	8	8.166
51	9	5.82
51	10	2.049
51	11	0.588
51	12	3.279
51	13	1.281
51	14	0.771
51	15	3.276
51	16	2.145
51	17	2.499
51	18	1.593
51	19	1.902
51	20	2.616
51	21	1.77
51	22	2.178
51	23	0.897
51	24	1.752
51	25	1.122
51	26	2.556
51	27	0.87
51	28	3.267
51	29	1.68
51	30	2.529
51	31	2.484
51	32	1.812
51	33	2.088
51	34	1.047
51	35	2.529
51	36	1.713
51	37	2.643
51	38	1.662
51	39	3.177
51	40	4.83
51	41	3.069
51	42	4.914
51	43	2.211
51	44	3.525
51	45	0.42
51	46	1.227
51	47	1.695
51	48	1.575
51	49	1.695
51	50	3.591
51	52	3.606
51	53	0.768
51	54	0.567
51	55	1.137
51	56	2.043
51	57	0.831
51	58	1.236
51	59	0.639
51	60	0.645
51	61	1.77
51	62	2.442
51	63	1.179
51	64	2.394
51	65	2.409
51	66	1.857
51	67	2.664
51	68	2.07
51	69	1.44
51	70	4.968
51	71	2.742
51	72	2.757
51	73	4.617
51	74	1.962
51	75	2.733
51	76	2.49
51	77	2.277
51	78	2.31
51	79	5.607
51	80	1.413
51	81	1.014
51	82	4.98
51	83	1.002
51	84	1.452
51	85	3.03
51	86	0.984
51	87	0.246
51	88	1.611
51	89	2.028
51	90	2.7
51	91	2.454
51	92	4.332
51	93	0.441
51	94	0.585
51	95	1.923
51	96	1.098
51	97	1.167
51	98	0.261
52	1	7.044
52	2	1.551
52	3	1.443
52	4	2.964
52	5	2.055
52	6	3.525
52	7	8.289
52	8	5.976
52	9	8.94
52	10	2.991
52	11	2.04
52	12	2.139
52	13	1.107
52	14	2.073
52	15	1.914
52	16	27.78
52	17	19.242
52	18	28.356
52	19	31.542
52	20	25.014
52	21	1.638
52	22	3.747
52	23	4.062
52	24	13.779
52	25	11.484
52	26	21.762
52	27	1.266
52	28	4.773
52	29	1.761
52	30	2.223
52	31	1.416
52	32	0.498
52	33	0.693
52	34	1.962
52	35	1.614
52	36	0.858
52	37	1.737
52	38	2.178
52	39	4.032
52	40	3.231
52	41	1.899
52	42	2.928
52	43	1.287
52	44	1.74
52	45	2.337
52	46	3.822
52	47	3.57
52	48	4.404
52	49	1.23
52	50	4.812
52	51	3.165
52	53	6.192
52	54	4.818
52	55	12.543
52	56	4.722
52	57	0.756
52	58	1.677
52	59	4.269
52	60	7.458
52	61	10.497
52	62	18.33
52	63	1.269
52	64	3.069
52	65	2.535
52	66	2.439
52	67	5.109
52	68	2.994
52	69	1.926
52	70	3.822
52	71	0.525
52	72	0.576
52	73	1.959
52	74	0.333
52	75	1.593
52	76	1.554
52	77	0.297
52	78	2.628
52	79	2.961
52	80	1.011
52	81	5.679
52	82	2.055
52	83	7.323
52	84	2.355
52	85	3.69
52	86	8.259
52	87	1.548
52	88	1.77
52	89	2.076
52	90	1.929
52	91	0.765
52	92	1.383
52	93	0.804
52	94	6.024
52	95	1.23
52	96	1.545
52	97	1.65
52	98	0.912
53	1	2.343
53	2	0.318
53	3	0.357
53	4	0.84
53	5	0.687
53	6	0.816
53	7	1.689
53	8	1.62
53	9	1.731
53	10	0.669
53	11	0.393
53	12	0.816
53	13	0.381
53	14	0.453
53	15	0.672
53	16	8.283
53	17	7.539
53	18	7.704
53	19	9.336
53	20	8.406
53	21	0.651
53	22	1.482
53	23	0.813
53	24	3.879
53	25	3.279
53	26	7.023
53	27	0.477
53	28	1.368
53	29	0.744
53	30	1.068
53	31	0.597
53	32	0.306
53	33	0.354
53	34	0.447
53	35	0.579
53	36	0.348
53	37	0.372
53	38	0.36
53	39	0.621
53	40	0.9
53	41	0.582
53	42	0.981
53	43	0.384
53	44	0.582
53	45	0.351
53	46	0.624
53	47	0.681
53	48	0.846
53	49	0.426
53	50	1.119
53	51	0.792
53	52	7.023
53	54	1.023
53	55	3.561
53	56	1.233
53	57	0.309
53	58	0.621
53	59	1.377
53	60	1.77
53	61	3.267
53	62	4.68
53	63	0.465
53	64	1.107
53	65	0.774
53	66	0.675
53	67	1.926
53	68	1.257
53	69	0.771
53	70	1.881
53	71	0.411
53	72	0.408
53	73	0.786
53	74	0.255
53	75	0.675
53	76	0.732
53	77	0.231
53	78	0.489
53	79	0.942
53	80	0.303
53	81	0.957
53	82	0.852
53	83	2.106
53	84	0.672
53	85	1.377
53	86	2.364
53	87	0.297
53	88	0.693
53	89	0.828
53	90	0.984
53	91	0.423
53	92	0.858
53	93	0.198
53	94	1.884
53	95	0.639
53	96	0.288
53	97	0.672
53	98	0.201
54	1	1.197
54	2	0.207
54	3	0.192
54	4	0.444
54	5	0.333
54	6	0.525
54	7	1.2
54	8	0.927
54	9	1.248
54	10	0.378
54	11	0.27
54	12	0.582
54	13	0.144
54	14	0.303
54	15	0.357
54	16	3.492
54	17	4.059
54	18	3.861
54	19	4.026
54	20	4.638
54	21	0.246
54	22	0.693
54	23	0.669
54	24	2.247
54	25	1.596
54	26	3.945
54	27	0.219
54	28	0.681
54	29	0.33
54	30	0.63
54	31	0.39
54	32	0.177
54	33	0.264
54	34	0.414
54	35	0.366
54	36	0.324
54	37	0.174
54	38	0.249
54	39	0.381
54	40	0.45
54	41	0.291
54	42	0.456
54	43	0.207
54	44	0.288
54	45	0.258
54	46	0.399
54	47	0.411
54	48	0.612
54	49	0.297
54	50	0.753
54	51	0.522
54	52	4.977
54	53	0.933
54	55	1.692
54	56	0.582
54	57	0.162
54	58	0.309
54	59	0.681
54	60	1.149
54	61	1.944
54	62	2.322
54	63	0.225
54	64	0.447
54	65	0.315
54	66	0.303
54	67	0.816
54	68	0.744
54	69	0.348
54	70	1.2
54	71	0.231
54	72	0.231
54	73	0.57
54	74	0.144
54	75	0.378
54	76	0.369
54	77	0.18
54	78	0.279
54	79	0.441
54	80	0.129
54	81	0.696
54	82	0.462
54	83	1.272
54	84	0.273
54	85	0.531
54	86	1.161
54	87	0.264
54	88	0.435
54	89	0.414
54	90	0.504
54	91	0.252
54	92	0.432
54	93	0.174
54	94	1.026
54	95	0.465
54	96	0.141
54	97	0.342
54	98	0.18
55	1	2.34
55	2	0.36
55	3	0.33
55	4	0.78
55	5	0.522
55	6	0.891
